date,asset_name,price,volume,category
2025-01-31,S&P 500 ETF,601.8200073242188,66566900,Equity
2025-02-03,S&P 500 ETF,597.77001953125,65857200,Equity
2025-02-04,S&P 500 ETF,601.780029296875,33457800,Equity
2025-02-05,S&P 500 ETF,604.219970703125,30653100,Equity
2025-02-06,S&P 500 ETF,606.3200073242188,35771500,Equity
2025-02-07,S&P 500 ETF,600.77001953125,50788500,Equity
2025-02-10,S&P 500 ETF,604.8499755859375,26048700,Equity
2025-02-11,S&P 500 ETF,605.3099975585938,30056700,Equity
2025-02-12,S&P 500 ETF,603.3599853515625,45076100,Equity
2025-02-13,S&P 500 ETF,609.72998046875,40921300,Equity
2025-02-14,S&P 500 ETF,609.7000122070312,26910400,Equity
2025-02-18,S&P 500 ETF,611.489990234375,26749000,Equity
2025-02-19,S&P 500 ETF,612.9299926757812,31011100,Equity
2025-02-20,S&P 500 ETF,610.3800048828125,36554000,Equity
2025-02-21,S&P 500 ETF,599.9400024414062,76519800,Equity
2025-02-24,S&P 500 ETF,597.2100219726562,50737200,Equity
2025-02-25,S&P 500 ETF,594.239990234375,58266500,Equity
2025-02-26,S&P 500 ETF,594.5399780273438,43321600,Equity
2025-02-27,S&P 500 ETF,585.0499877929688,74196700,Equity
2025-02-28,S&P 500 ETF,594.1799926757812,88744100,Equity
2025-03-03,S&P 500 ETF,583.77001953125,74249200,Equity
2025-03-04,S&P 500 ETF,576.8599853515625,109648200,Equity
2025-03-05,S&P 500 ETF,583.0599975585938,71230500,Equity
2025-03-06,S&P 500 ETF,572.7100219726562,80094900,Equity
2025-03-07,S&P 500 ETF,575.9199829101562,81158800,Equity
2025-03-10,S&P 500 ETF,560.5800170898438,99326600,Equity
2025-03-11,S&P 500 ETF,555.9199829101562,88102100,Equity
2025-03-12,S&P 500 ETF,558.8699951171875,69588200,Equity
2025-03-13,S&P 500 ETF,551.4199829101562,74079400,Equity
2025-03-14,S&P 500 ETF,562.8099975585938,62660300,Equity
2025-03-17,S&P 500 ETF,567.1500244140625,49008700,Equity
2025-03-18,S&P 500 ETF,561.02001953125,66041400,Equity
2025-03-19,S&P 500 ETF,567.1300048828125,66556000,Equity
2025-03-20,S&P 500 ETF,565.489990234375,62958200,Equity
2025-03-21,S&P 500 ETF,563.97998046875,83763000,Equity
2025-03-24,S&P 500 ETF,574.0800170898438,58766800,Equity
2025-03-25,S&P 500 ETF,575.4600219726562,38355700,Equity
2025-03-26,S&P 500 ETF,568.5900268554688,51848300,Equity
2025-03-27,S&P 500 ETF,567.0800170898438,42164200,Equity
2025-03-28,S&P 500 ETF,555.6599731445312,71662700,Equity
2025-03-31,S&P 500 ETF,559.3900146484375,95328200,Equity
2025-04-01,S&P 500 ETF,560.969970703125,54609600,Equity
2025-04-02,S&P 500 ETF,564.52001953125,76014500,Equity
2025-04-03,S&P 500 ETF,536.7000122070312,125986000,Equity
2025-04-04,S&P 500 ETF,505.2799987792969,217965100,Equity
2025-04-07,S&P 500 ETF,504.3800048828125,256611400,Equity
2025-04-08,S&P 500 ETF,496.4800109863281,165816600,Equity
2025-04-09,S&P 500 ETF,548.6199951171875,241867300,Equity
2025-04-10,S&P 500 ETF,524.5800170898438,162331200,Equity
2025-04-11,S&P 500 ETF,533.9400024414062,97866300,Equity
2025-04-14,S&P 500 ETF,539.1199951171875,68034000,Equity
2025-04-15,S&P 500 ETF,537.6099853515625,56892900,Equity
2025-04-16,S&P 500 ETF,525.6599731445312,83484800,Equity
2025-04-17,S&P 500 ETF,526.4099731445312,79868100,Equity
2025-04-21,S&P 500 ETF,513.8800048828125,69368100,Equity
2025-04-22,S&P 500 ETF,527.25,75948100,Equity
2025-04-23,S&P 500 ETF,535.4199829101562,90590700,Equity
2025-04-24,S&P 500 ETF,546.6900024414062,64150400,Equity
2025-04-25,S&P 500 ETF,550.6400146484375,61119600,Equity
2025-04-28,S&P 500 ETF,550.8499755859375,47613800,Equity
2025-04-29,S&P 500 ETF,554.3200073242188,47775100,Equity
2025-04-30,S&P 500 ETF,554.5399780273438,93101500,Equity
2025-05-01,S&P 500 ETF,558.469970703125,63186100,Equity
2025-05-02,S&P 500 ETF,566.760009765625,60717300,Equity
2025-05-05,S&P 500 ETF,563.510009765625,38659200,Equity
2025-05-06,S&P 500 ETF,558.7999877929688,48264700,Equity
2025-05-07,S&P 500 ETF,561.1500244140625,55588000,Equity
2025-05-08,S&P 500 ETF,565.0599975585938,65130800,Equity
2025-05-09,S&P 500 ETF,564.3400268554688,37603400,Equity
2025-05-12,S&P 500 ETF,582.989990234375,78993600,Equity
2025-05-13,S&P 500 ETF,586.8400268554688,67947200,Equity
2025-05-14,S&P 500 ETF,587.5900268554688,66283500,Equity
2025-05-15,S&P 500 ETF,590.4600219726562,71268100,Equity
2025-05-16,S&P 500 ETF,594.2000122070312,76052100,Equity
2025-05-19,S&P 500 ETF,594.8499755859375,68168500,Equity
2025-05-20,S&P 500 ETF,592.8499755859375,60614500,Equity
2025-05-21,S&P 500 ETF,582.8599853515625,95197700,Equity
2025-05-22,S&P 500 ETF,583.0900268554688,70860400,Equity
2025-05-23,S&P 500 ETF,579.1099853515625,76029000,Equity
2025-05-27,S&P 500 ETF,591.1500244140625,72588500,Equity
2025-05-28,S&P 500 ETF,587.72998046875,68445500,Equity
2025-05-29,S&P 500 ETF,590.0499877929688,69973300,Equity
2025-05-30,S&P 500 ETF,589.3900146484375,90601200,Equity
2025-06-02,S&P 500 ETF,592.7100219726562,61630500,Equity
2025-06-03,S&P 500 ETF,596.0900268554688,63606200,Equity
2025-06-04,S&P 500 ETF,595.9299926757812,57314200,Equity
2025-06-05,S&P 500 ETF,593.0499877929688,92278700,Equity
2025-06-06,S&P 500 ETF,599.1400146484375,66588700,Equity
2025-06-09,S&P 500 ETF,599.6799926757812,53016400,Equity
2025-06-10,S&P 500 ETF,603.0800170898438,66247000,Equity
2025-06-11,S&P 500 ETF,601.3599853515625,73658200,Equity
2025-06-12,S&P 500 ETF,603.75,64129000,Equity
2025-06-13,S&P 500 ETF,597.0,89506000,Equity
2025-06-16,S&P 500 ETF,602.6799926757812,79984100,Equity
2025-06-17,S&P 500 ETF,597.530029296875,82209400,Equity
2025-06-18,S&P 500 ETF,597.4400024414062,76605000,Equity
2025-06-20,S&P 500 ETF,594.280029296875,94051400,Equity
2025-06-23,S&P 500 ETF,600.1500244140625,87426000,Equity
2025-06-24,S&P 500 ETF,606.780029296875,67735300,Equity
2025-06-25,S&P 500 ETF,607.1199951171875,62114800,Equity
2025-06-26,S&P 500 ETF,611.8699951171875,78548400,Equity
2025-06-27,S&P 500 ETF,614.9099731445312,86258400,Equity
2025-06-30,S&P 500 ETF,617.8499755859375,92502500,Equity
2025-07-01,S&P 500 ETF,617.6500244140625,70030100,Equity
2025-07-02,S&P 500 ETF,620.4500122070312,66510400,Equity
2025-07-03,S&P 500 ETF,625.3400268554688,51065800,Equity
2025-07-07,S&P 500 ETF,620.6799926757812,74814500,Equity
2025-07-08,S&P 500 ETF,620.3400268554688,59024600,Equity
2025-07-09,S&P 500 ETF,624.0599975585938,66113300,Equity
2025-07-10,S&P 500 ETF,625.8200073242188,57529000,Equity
2025-07-11,S&P 500 ETF,623.6199951171875,63670200,Equity
2025-07-14,S&P 500 ETF,624.8099975585938,51898500,Equity
2025-07-15,S&P 500 ETF,622.1400146484375,74317300,Equity
2025-07-16,S&P 500 ETF,624.219970703125,88987500,Equity
2025-07-17,S&P 500 ETF,628.0399780273438,68885700,Equity
2025-07-18,S&P 500 ETF,627.5800170898438,65621600,Equity
2025-07-21,S&P 500 ETF,628.77001953125,63375000,Equity
2025-07-22,S&P 500 ETF,628.8599853515625,60046300,Equity
2025-07-23,S&P 500 ETF,634.2100219726562,70511000,Equity
2025-07-24,S&P 500 ETF,634.4199829101562,71307100,Equity
2025-07-25,S&P 500 ETF,637.0999755859375,56865400,Equity
2025-07-28,S&P 500 ETF,636.9400024414062,54917100,Equity
2025-07-29,S&P 500 ETF,635.260009765625,60556300,Equity
2025-07-30,S&P 500 ETF,634.4600219726562,80418900,Equity
2025-07-31,S&P 500 ETF,632.0800170898438,103385200,Equity
2025-08-01,S&P 500 ETF,621.719970703125,140103600,Equity
2025-08-04,S&P 500 ETF,631.1699829101562,73218000,Equity
2025-08-05,S&P 500 ETF,627.969970703125,68051400,Equity
2025-08-06,S&P 500 ETF,632.780029296875,64357500,Equity
2025-08-07,S&P 500 ETF,632.25,74205800,Equity
2025-08-08,S&P 500 ETF,637.1799926757812,64051600,Equity
2025-08-11,S&P 500 ETF,635.9199829101562,58742300,Equity
2025-08-12,S&P 500 ETF,642.6900024414062,64730800,Equity
2025-08-13,S&P 500 ETF,644.8900146484375,60092800,Equity
2025-08-14,S&P 500 ETF,644.9500122070312,59327500,Equity
2025-08-15,S&P 500 ETF,643.4400024414062,68592500,Equity
2025-08-18,S&P 500 ETF,643.2999877929688,43804900,Equity
2025-08-19,S&P 500 ETF,639.8099975585938,69750700,Equity
2025-08-20,S&P 500 ETF,638.1099853515625,88890300,Equity
2025-08-21,S&P 500 ETF,635.5499877929688,54805800,Equity
2025-08-22,S&P 500 ETF,645.3099975585938,84083200,Equity
2025-08-25,S&P 500 ETF,642.469970703125,51274300,Equity
2025-08-26,S&P 500 ETF,645.1599731445312,51581600,Equity
2025-08-27,S&P 500 ETF,646.6300048828125,48341100,Equity
2025-08-28,S&P 500 ETF,648.9199829101562,61519500,Equity
2025-08-29,S&P 500 ETF,645.0499877929688,74522200,Equity
2025-09-02,S&P 500 ETF,640.27001953125,81983500,Equity
2025-09-03,S&P 500 ETF,643.739990234375,70820900,Equity
2025-09-04,S&P 500 ETF,649.1199951171875,65219200,Equity
2025-09-05,S&P 500 ETF,647.239990234375,85178900,Equity
2025-09-08,S&P 500 ETF,648.8300170898438,63133100,Equity
2025-09-09,S&P 500 ETF,650.3300170898438,66133900,Equity
2025-09-10,S&P 500 ETF,652.2100219726562,78034500,Equity
2025-09-11,S&P 500 ETF,657.6300048828125,69934400,Equity
2025-09-12,S&P 500 ETF,657.4099731445312,72780100,Equity
2025-09-15,S&P 500 ETF,660.9099731445312,63772400,Equity
2025-09-16,S&P 500 ETF,660.0,61169000,Equity
2025-09-17,S&P 500 ETF,659.1799926757812,101952200,Equity
2025-09-18,S&P 500 ETF,662.260009765625,90459200,Equity
2025-09-19,S&P 500 ETF,663.7000122070312,97945600,Equity
2025-09-22,S&P 500 ETF,666.8400268554688,69452200,Equity
2025-09-23,S&P 500 ETF,663.2100219726562,81708900,Equity
2025-09-24,S&P 500 ETF,661.0999755859375,68082200,Equity
2025-09-25,S&P 500 ETF,658.0499877929688,89622100,Equity
2025-09-26,S&P 500 ETF,661.8200073242188,69179200,Equity
2025-09-29,S&P 500 ETF,663.6799926757812,73499000,Equity
2025-09-30,S&P 500 ETF,666.1799926757812,86288000,Equity
2025-10-01,S&P 500 ETF,668.4500122070312,72545400,Equity
2025-10-02,S&P 500 ETF,669.219970703125,56896000,Equity
2025-10-03,S&P 500 ETF,669.2100219726562,70494400,Equity
2025-10-06,S&P 500 ETF,671.6099853515625,54623300,Equity
2025-10-07,S&P 500 ETF,669.1199951171875,72020100,Equity
2025-10-08,S&P 500 ETF,673.1099853515625,60702200,Equity
2025-10-09,S&P 500 ETF,671.1599731445312,66501900,Equity
2025-10-10,S&P 500 ETF,653.02001953125,159422600,Equity
2025-10-13,S&P 500 ETF,663.0399780273438,79560500,Equity
2025-10-14,S&P 500 ETF,662.22998046875,88779600,Equity
2025-10-15,S&P 500 ETF,665.1699829101562,81702600,Equity
2025-10-16,S&P 500 ETF,660.6400146484375,110563300,Equity
2025-10-17,S&P 500 ETF,664.3900146484375,96500900,Equity
2025-10-20,S&P 500 ETF,671.2999877929688,60493400,Equity
2025-10-21,S&P 500 ETF,671.2899780273438,56249000,Equity
2025-10-22,S&P 500 ETF,667.7999877929688,80564000,Equity
2025-10-23,S&P 500 ETF,671.760009765625,65604500,Equity
2025-10-24,S&P 500 ETF,677.25,74356500,Equity
2025-10-27,S&P 500 ETF,685.239990234375,63339800,Equity
2025-10-28,S&P 500 ETF,687.0599975585938,61738100,Equity
2025-10-29,S&P 500 ETF,687.3900146484375,85657100,Equity
2025-10-30,S&P 500 ETF,679.8300170898438,76335800,Equity
2025-10-31,S&P 500 ETF,682.0599975585938,87164100,Equity
2025-11-03,S&P 500 ETF,683.3400268554688,57315000,Equity
2025-11-04,S&P 500 ETF,675.239990234375,78427000,Equity
2025-11-05,S&P 500 ETF,677.5800170898438,74402400,Equity
2025-11-06,S&P 500 ETF,670.3099975585938,85035300,Equity
2025-11-07,S&P 500 ETF,670.969970703125,100592400,Equity
2025-11-10,S&P 500 ETF,681.4400024414062,75842900,Equity
2025-11-11,S&P 500 ETF,683.0,58953400,Equity
2025-11-12,S&P 500 ETF,683.3800048828125,62312500,Equity
2025-11-13,S&P 500 ETF,672.0399780273438,103457800,Equity
2025-11-14,S&P 500 ETF,671.9299926757812,96846700,Equity
2025-11-17,S&P 500 ETF,665.6699829101562,90456100,Equity
2025-11-18,S&P 500 ETF,660.0800170898438,114467500,Equity
2025-11-19,S&P 500 ETF,662.6300048828125,94703000,Equity
2025-11-20,S&P 500 ETF,652.530029296875,165293500,Equity
2025-11-21,S&P 500 ETF,659.030029296875,123956200,Equity
2025-11-24,S&P 500 ETF,668.72998046875,80437900,Equity
2025-11-25,S&P 500 ETF,675.02001953125,81077100,Equity
2025-11-26,S&P 500 ETF,679.6799926757812,71879600,Equity
2025-11-28,S&P 500 ETF,683.3900146484375,49212000,Equity
2025-12-01,S&P 500 ETF,680.27001953125,61201200,Equity
2025-12-02,S&P 500 ETF,681.530029296875,62953800,Equity
2025-12-03,S&P 500 ETF,683.8900146484375,57238500,Equity
2025-12-04,S&P 500 ETF,684.3900146484375,61970300,Equity
2025-12-05,S&P 500 ETF,685.6900024414062,79241000,Equity
2025-12-08,S&P 500 ETF,683.6300048828125,55231500,Equity
2025-12-09,S&P 500 ETF,683.0399780273438,58310100,Equity
2025-12-10,S&P 500 ETF,687.5700073242188,85671300,Equity
2025-12-11,S&P 500 ETF,689.1699829101562,86173700,Equity
2025-12-12,S&P 500 ETF,681.760009765625,113160300,Equity
2025-12-15,S&P 500 ETF,680.72998046875,90811000,Equity
2025-12-16,S&P 500 ETF,678.8699951171875,122030600,Equity
2025-12-17,S&P 500 ETF,671.4000244140625,110625200,Equity
2025-12-18,S&P 500 ETF,676.469970703125,108650100,Equity
2025-12-19,S&P 500 ETF,680.5900268554688,103599500,Equity
2025-12-22,S&P 500 ETF,684.8300170898438,69556700,Equity
2025-12-23,S&P 500 ETF,687.9600219726562,64840000,Equity
2025-12-24,S&P 500 ETF,690.3800048828125,39445600,Equity
2025-12-26,S&P 500 ETF,690.3099975585938,41613300,Equity
2025-12-29,S&P 500 ETF,687.8499755859375,62559500,Equity
2025-12-30,S&P 500 ETF,687.010009765625,47160700,Equity
2025-12-31,S&P 500 ETF,681.9199829101562,74144800,Equity
2026-01-02,S&P 500 ETF,683.1699829101562,89377200,Equity
2026-01-05,S&P 500 ETF,687.719970703125,71927200,Equity
2026-01-06,S&P 500 ETF,691.8099975585938,69273800,Equity
2026-01-07,S&P 500 ETF,689.5800170898438,75588300,Equity
2026-01-08,S&P 500 ETF,689.510009765625,64019200,Equity
2026-01-09,S&P 500 ETF,694.0700073242188,80125500,Equity
2026-01-12,S&P 500 ETF,695.1599731445312,63976000,Equity
2026-01-13,S&P 500 ETF,693.77001953125,78309700,Equity
2026-01-14,S&P 500 ETF,690.3599853515625,94676700,Equity
2026-01-15,S&P 500 ETF,692.239990234375,77862000,Equity
2026-01-16,S&P 500 ETF,691.6599731445312,79289200,Equity
2026-01-20,S&P 500 ETF,677.5800170898438,111623300,Equity
2026-01-21,S&P 500 ETF,685.4000244140625,127844500,Equity
2026-01-22,S&P 500 ETF,688.97998046875,77112200,Equity
2026-01-23,S&P 500 ETF,689.22998046875,63059600,Equity
2026-01-26,S&P 500 ETF,692.72998046875,60473800,Equity
2026-01-27,S&P 500 ETF,695.489990234375,55506100,Equity
2026-01-28,S&P 500 ETF,695.4199829101562,61172200,Equity
2026-01-29,S&P 500 ETF,694.0399780273438,97486200,Equity
2026-01-30,S&P 500 ETF,691.969970703125,101835100,Equity
2026-02-02,S&P 500 ETF,695.4099731445312,79286500,Equity
2026-02-03,S&P 500 ETF,689.530029296875,107904600,Equity
2026-02-04,S&P 500 ETF,686.1900024414062,105204600,Equity
2026-02-05,S&P 500 ETF,677.6199951171875,113610800,Equity
2026-02-06,S&P 500 ETF,690.6199951171875,89127600,Equity
2026-02-09,S&P 500 ETF,693.9500122070312,73885200,Equity
2026-02-10,S&P 500 ETF,692.1199951171875,65185700,Equity
2026-02-11,S&P 500 ETF,691.9600219726562,76353900,Equity
2026-02-12,S&P 500 ETF,681.27001953125,118829000,Equity
2026-02-13,S&P 500 ETF,681.75,96267500,Equity
2026-02-17,S&P 500 ETF,682.8499755859375,81354700,Equity
2026-02-18,S&P 500 ETF,686.2899780273438,73570300,Equity
2026-02-19,S&P 500 ETF,684.47998046875,58649400,Equity
2026-02-20,S&P 500 ETF,689.4299926757812,100034000,Equity
2026-02-23,S&P 500 ETF,682.3900146484375,90558100,Equity
2026-02-24,S&P 500 ETF,687.3499755859375,73798700,Equity
2026-02-25,S&P 500 ETF,693.1500244140625,56369500,Equity
2026-02-26,S&P 500 ETF,689.2999877929688,71671000,Equity
2026-02-27,S&P 500 ETF,685.989990234375,83308900,Equity
2026-03-02,S&P 500 ETF,686.3800048828125,87477200,Equity
2026-03-03,S&P 500 ETF,680.3300170898438,105003100,Equity
2026-03-04,S&P 500 ETF,685.1300048828125,79182200,Equity
2026-03-05,S&P 500 ETF,681.3099975585938,106606500,Equity
2026-03-06,S&P 500 ETF,672.3800048828125,100687000,Equity
2026-03-09,S&P 500 ETF,678.27001953125,102667700,Equity
2026-03-10,S&P 500 ETF,677.1799926757812,81505300,Equity
2026-03-11,S&P 500 ETF,676.3300170898438,68441700,Equity
2026-03-12,S&P 500 ETF,666.0599975585938,108882200,Equity
2026-03-13,S&P 500 ETF,662.2899780273438,97200200,Equity
2026-03-16,S&P 500 ETF,669.030029296875,82023100,Equity
2026-03-17,S&P 500 ETF,670.7899780273438,87128000,Equity
2026-03-18,S&P 500 ETF,661.4299926757812,82062600,Equity
2026-03-19,S&P 500 ETF,659.7999877929688,111272500,Equity
2026-03-20,S&P 500 ETF,648.5700073242188,163617500,Equity
2026-03-23,S&P 500 ETF,655.3800048828125,134802700,Equity
2026-03-24,S&P 500 ETF,653.1799926757812,96457500,Equity
2026-03-25,S&P 500 ETF,656.8200073242188,90653800,Equity
2026-03-26,S&P 500 ETF,645.0900268554688,96494400,Equity
2026-03-27,S&P 500 ETF,634.0900268554688,103649400,Equity
2026-03-30,S&P 500 ETF,631.969970703125,99275900,Equity
2026-03-31,S&P 500 ETF,650.3400268554688,152534100,Equity
2026-04-01,S&P 500 ETF,655.239990234375,97841500,Equity
2026-04-02,S&P 500 ETF,655.8300170898438,68358700,Equity
2026-04-06,S&P 500 ETF,658.9299926757812,39105800,Equity
2026-04-07,S&P 500 ETF,659.219970703125,69980400,Equity
2026-04-08,S&P 500 ETF,676.010009765625,93606100,Equity
2026-04-09,S&P 500 ETF,679.9099731445312,57134400,Equity
2026-04-10,S&P 500 ETF,679.4600219726562,42253500,Equity
2026-04-13,S&P 500 ETF,686.0999755859375,54185800,Equity
2026-04-14,S&P 500 ETF,694.4600219726562,63480500,Equity
2026-04-15,S&P 500 ETF,699.9400024414062,58240400,Equity
2026-04-16,S&P 500 ETF,701.6599731445312,49972400,Equity
2026-04-17,S&P 500 ETF,710.1400146484375,70661900,Equity
2026-04-20,S&P 500 ETF,708.719970703125,43546800,Equity
2026-04-21,S&P 500 ETF,704.0800170898438,58941400,Equity
2026-04-22,S&P 500 ETF,711.2100219726562,42518500,Equity
2026-04-23,S&P 500 ETF,708.4500122070312,56174000,Equity
2026-04-24,S&P 500 ETF,713.9400024414062,45123600,Equity
2016-04-25,US Dollar Index ETF,24.56999969482422,676400,Currency
2016-04-26,US Dollar Index ETF,24.5,881700,Currency
2016-04-27,US Dollar Index ETF,24.469999313354492,1056700,Currency
2016-04-28,US Dollar Index ETF,24.270000457763672,1081600,Currency
2016-04-29,US Dollar Index ETF,24.100000381469727,2024500,Currency
2016-05-02,US Dollar Index ETF,24.010000228881836,3467800,Currency
2016-05-03,US Dollar Index ETF,24.079999923706055,3855300,Currency
2016-05-04,US Dollar Index ETF,24.170000076293945,2898800,Currency
2016-05-05,US Dollar Index ETF,24.290000915527344,1761200,Currency
2016-05-06,US Dollar Index ETF,24.31999969482422,2125600,Currency
2016-05-09,US Dollar Index ETF,24.389999389648438,2404200,Currency
2016-05-10,US Dollar Index ETF,24.40999984741211,1076200,Currency
2016-05-11,US Dollar Index ETF,24.290000915527344,924700,Currency
2016-05-12,US Dollar Index ETF,24.3799991607666,721700,Currency
2016-05-13,US Dollar Index ETF,24.489999771118164,1182800,Currency
2016-05-16,US Dollar Index ETF,24.479999542236328,554100,Currency
2016-05-17,US Dollar Index ETF,24.479999542236328,662200,Currency
2016-05-18,US Dollar Index ETF,24.649999618530273,1650600,Currency
2016-05-19,US Dollar Index ETF,24.690000534057617,2701700,Currency
2016-05-20,US Dollar Index ETF,24.690000534057617,888000,Currency
2016-05-23,US Dollar Index ETF,24.68000030517578,1127200,Currency
2016-05-24,US Dollar Index ETF,24.760000228881836,1107700,Currency
2016-05-25,US Dollar Index ETF,24.690000534057617,1408500,Currency
2016-05-26,US Dollar Index ETF,24.649999618530273,1425600,Currency
2016-05-27,US Dollar Index ETF,24.790000915527344,1906300,Currency
2016-05-31,US Dollar Index ETF,24.84000015258789,1066700,Currency
2016-06-01,US Dollar Index ETF,24.700000762939453,1106000,Currency
2016-06-02,US Dollar Index ETF,24.729999542236328,834700,Currency
2016-06-03,US Dollar Index ETF,24.34000015258789,2995100,Currency
2016-06-06,US Dollar Index ETF,24.34000015258789,941100,Currency
2016-06-07,US Dollar Index ETF,24.299999237060547,1145800,Currency
2016-06-08,US Dollar Index ETF,24.229999542236328,1564500,Currency
2016-06-09,US Dollar Index ETF,24.34000015258789,1355200,Currency
2016-06-10,US Dollar Index ETF,24.5,1867100,Currency
2016-06-13,US Dollar Index ETF,24.440000534057617,1033900,Currency
2016-06-14,US Dollar Index ETF,24.59000015258789,1682700,Currency
2016-06-15,US Dollar Index ETF,24.530000686645508,1713800,Currency
2016-06-16,US Dollar Index ETF,24.5,1753600,Currency
2016-06-17,US Dollar Index ETF,24.389999389648438,1038700,Currency
2016-06-20,US Dollar Index ETF,24.25,1573700,Currency
2016-06-21,US Dollar Index ETF,24.3700008392334,812800,Currency
2016-06-22,US Dollar Index ETF,24.260000228881836,1529300,Currency
2016-06-23,US Dollar Index ETF,24.149999618530273,2863000,Currency
2016-06-24,US Dollar Index ETF,24.780000686645508,5926400,Currency
2016-06-27,US Dollar Index ETF,24.989999771118164,4645600,Currency
2016-06-28,US Dollar Index ETF,24.8700008392334,5571900,Currency
2016-06-29,US Dollar Index ETF,24.790000915527344,1328200,Currency
2016-06-30,US Dollar Index ETF,24.84000015258789,2207400,Currency
2016-07-01,US Dollar Index ETF,24.760000228881836,736500,Currency
2016-07-05,US Dollar Index ETF,24.93000030517578,887000,Currency
2016-07-06,US Dollar Index ETF,24.860000610351562,1914600,Currency
2016-07-07,US Dollar Index ETF,24.920000076293945,548200,Currency
2016-07-08,US Dollar Index ETF,24.93000030517578,1173400,Currency
2016-07-11,US Dollar Index ETF,25.0,1126300,Currency
2016-07-12,US Dollar Index ETF,24.979999542236328,659100,Currency
2016-07-13,US Dollar Index ETF,24.920000076293945,1157000,Currency
2016-07-14,US Dollar Index ETF,24.860000610351562,884500,Currency
2016-07-15,US Dollar Index ETF,24.959999084472656,2601900,Currency
2016-07-18,US Dollar Index ETF,24.979999542236328,488400,Currency
2016-07-19,US Dollar Index ETF,25.100000381469727,1071200,Currency
2016-07-20,US Dollar Index ETF,25.1200008392334,1111200,Currency
2016-07-21,US Dollar Index ETF,25.079999923706055,614200,Currency
2016-07-22,US Dollar Index ETF,25.209999084472656,1118300,Currency
2016-07-25,US Dollar Index ETF,25.170000076293945,1383800,Currency
2016-07-26,US Dollar Index ETF,25.139999389648438,1717400,Currency
2016-07-27,US Dollar Index ETF,25.020000457763672,1522600,Currency
2016-07-28,US Dollar Index ETF,25.010000228881836,1165900,Currency
2016-07-29,US Dollar Index ETF,24.670000076293945,3306200,Currency
2016-08-01,US Dollar Index ETF,24.739999771118164,705500,Currency
2016-08-02,US Dollar Index ETF,24.56999969482422,1902300,Currency
2016-08-03,US Dollar Index ETF,24.709999084472656,1459400,Currency
2016-08-04,US Dollar Index ETF,24.75,349800,Currency
2016-08-05,US Dollar Index ETF,24.8799991607666,834700,Currency
2016-08-08,US Dollar Index ETF,24.899999618530273,601800,Currency
2016-08-09,US Dollar Index ETF,24.850000381469727,671700,Currency
2016-08-10,US Dollar Index ETF,24.719999313354492,1372100,Currency
2016-08-11,US Dollar Index ETF,24.790000915527344,740500,Currency
2016-08-12,US Dollar Index ETF,24.75,745900,Currency
2016-08-15,US Dollar Index ETF,24.709999084472656,539000,Currency
2016-08-16,US Dollar Index ETF,24.489999771118164,1974600,Currency
2016-08-17,US Dollar Index ETF,24.510000228881836,1490000,Currency
2016-08-18,US Dollar Index ETF,24.329999923706055,1147700,Currency
2016-08-19,US Dollar Index ETF,24.420000076293945,1072200,Currency
2016-08-22,US Dollar Index ETF,24.450000762939453,1017400,Currency
2016-08-23,US Dollar Index ETF,24.43000030517578,1427500,Currency
2016-08-24,US Dollar Index ETF,24.5,1047400,Currency
2016-08-25,US Dollar Index ETF,24.5,987200,Currency
2016-08-26,US Dollar Index ETF,24.68000030517578,2873900,Currency
2016-08-29,US Dollar Index ETF,24.700000762939453,1152900,Currency
2016-08-30,US Dollar Index ETF,24.829999923706055,4898800,Currency
2016-08-31,US Dollar Index ETF,24.81999969482422,2955800,Currency
2016-09-01,US Dollar Index ETF,24.729999542236328,1397600,Currency
2016-09-02,US Dollar Index ETF,24.790000915527344,2454100,Currency
2016-09-06,US Dollar Index ETF,24.5,3033400,Currency
2016-09-07,US Dollar Index ETF,24.540000915527344,1175200,Currency
2016-09-08,US Dollar Index ETF,24.56999969482422,1295000,Currency
2016-09-09,US Dollar Index ETF,24.639999389648438,1208100,Currency
2016-09-12,US Dollar Index ETF,24.600000381469727,1337500,Currency
2016-09-13,US Dollar Index ETF,24.700000762939453,771400,Currency
2016-09-14,US Dollar Index ETF,24.639999389648438,413600,Currency
2016-09-15,US Dollar Index ETF,24.6299991607666,994000,Currency
2016-09-16,US Dollar Index ETF,24.829999923706055,1459600,Currency
2016-09-19,US Dollar Index ETF,24.770000457763672,2601000,Currency
2016-09-20,US Dollar Index ETF,24.809999465942383,2403400,Currency
2016-09-21,US Dollar Index ETF,24.700000762939453,1220700,Currency
2016-09-22,US Dollar Index ETF,24.670000076293945,1275800,Currency
2016-09-23,US Dollar Index ETF,24.68000030517578,632200,Currency
2016-09-26,US Dollar Index ETF,24.6299991607666,362400,Currency
2016-09-27,US Dollar Index ETF,24.649999618530273,317200,Currency
2016-09-28,US Dollar Index ETF,24.670000076293945,259900,Currency
2016-09-29,US Dollar Index ETF,24.690000534057617,958900,Currency
2016-09-30,US Dollar Index ETF,24.68000030517578,1338600,Currency
2016-10-03,US Dollar Index ETF,24.729999542236328,732500,Currency
2016-10-04,US Dollar Index ETF,24.84000015258789,1735000,Currency
2016-10-05,US Dollar Index ETF,24.8700008392334,4292500,Currency
2016-10-06,US Dollar Index ETF,25.0,1200900,Currency
